Date,Small Size Low BE/ME,Small Size 2 BE/ME,Small Size 3 BE/ME,Small Size 4 BE/ME,Small Size High BE/ME,2 Size Low BE/ME,2 Size 2 BE/ME,2 Size 3 BE/ME,2 Size 4 BE/ME,2 Size High BE/ME,3 Size Low BE/ME,3 Size 2 BE/ME,3 Size 3 BE/ME,3 Size 4 BE/ME,3 Size High BE/ME,4 Size Low BE/ME,4 Size 2 BE/ME,4 Size 3 BE/ME,4 Size 4 BE/ME,4 Size High BE/ME,Big Size Low BE/ME,Big Size 2 BE/ME,Big Size 3 BE/ME,Big Size 4 BE/ME,Big Size High BE/ME
200606,217.26,250.66,222.61,202.08,160.87,979.95,1019.56,1118.49,1098.56,1020.94,1956.03,2127.15,2112.39,2084.66,2206.25,5096.88,5149.58,4686.65,4884.43,4868.16,34251.17,44478.95,31799.15,32022.31,22997.48
200607,223.05,231.51,244.89,189.15,152.29,1042.73,1034.47,1038.73,971.62,961.77,2051.33,2071.72,2082.2,2083.55,2122.04,5018.59,4701.72,4790.35,4991.81,4912.03,34085.18,37214.05,36257.1,31869.5,31367.78
200608,210,222.49,237.26,184.37,147.99,991.45,985.32,1010.22,941.91,941.56,1930.46,1994.41,2005.24,2045.71,2085.33,4783.29,4529.19,4677.07,4808.92,4886.83,33557.75,38088.01,37279.28,32510.87,31614.97
200609,218.27,228.08,244.17,190.5,151.84,1027.18,1009.75,1035.28,985.51,947.48,1985.24,2029.25,2051.88,2104.28,2114.84,4863.8,4646.38,4705.18,4990.09,4986.17,34904.41,38795.25,38276.32,32322.37,31761.82
200610,219.3,228.8,242.58,191.9,154.92,1030.09,1027.61,1040.88,1003.1,950.61,2026.5,2026.04,2090.35,2114.49,2119.95,4986.49,4769.08,4757.59,5007.85,5008.79,35949.12,39697.44,39498.71,32635.95,33111.66
200611,235.72,243.48,257.3,200.51,163.2,1084.18,1081.43,1091.11,1043.4,1001.2,2139.45,2118.98,2144.81,2205.14,2239.04,5186.28,5001.14,4833.89,5175.47,5154.29,37125.37,41494.24,40466.3,34081.74,34905.55
200612,238.7,250.33,261.45,204.96,167.69,1100.61,1112.04,1108.45,1078.29,1025.45,2208.71,2196.48,2215.54,2294.61,2326.42,5368.43,5177.78,4996.08,5283.38,5395.61,37366.33,42418.97,42078.8,35350.52,34780.36
200701,238.4,251.85,264.76,206.81,173.98,1070.56,1114.06,1113.5,1082.04,1035.83,2185.71,2184.75,2217.64,2327.22,2320.3,5304.66,5211.24,5004.95,5353.65,5482.16,37296.11,43212.88,42992.77,35325.77,36030.1
200702,242.9,250.57,264.33,206.86,180.92,1089.11,1132.5,1120.67,1092.28,1056.31,2271.69,2226.69,2270.69,2423.72,2349.92,5527.3,5425.42,5065.95,5555.76,5565.69,38071.93,43609.51,43338.95,35663.55,37000.13
200703,241.92,248.89,260.58,205.22,182.44,1078.9,1129.1,1110.97,1080.96,1060.31,2283.02,2244.6,2283.08,2416.46,2369.95,5479.87,5454.77,5064.13,5566.33,5533.45,37125.08,43375.86,41468.59,35336.33,35874.13
200704,242.71,249.89,263.02,205.09,186.45,1084.99,1143.71,1105.08,1100.6,1044.05,2326.86,2279.46,2297.99,2455.26,2390.09,5517.94,5515.36,5021.86,5619.7,5672.93,37220.23,43956.4,41818.55,35996.91,36536.13
200705,251.32,250.74,263.16,205.99,188.92,1105.44,1173.21,1119.21,1109.39,1069.41,2395.45,2358.6,2403.89,2546.19,2444.02,5750.67,5746.89,5181.71,5937.02,5839.48,39200.26,45686.84,43432.94,37551.49,37567.12
200706,256.44,259.83,267.4,209.62,194.53,1135.29,1225.75,1154.62,1137.32,1092.61,2558.06,2472.88,2559.12,2642.47,2532.7,5916.28,5965.42,5394.3,6230.2,5981.66,40131.11,47370.73,44760.82,38780.12,39612.62
200707,256.59,270.04,253.76,207.22,169.91,1140.45,1161.1,1177.94,1143,1216.13,2530.68,2472.32,2599.63,2593.16,2645.03,6059.51,5662.49,5827.91,5498.19,6044.16,38642.02,51546.92,38412.77,31681.73,41012.41
200708,242.24,252.56,235.38,191.77,157.06,1085.89,1096.4,1109.77,1048.15,1103.31,2458.89,2393.08,2427.27,2426.54,2475.17,5914.74,5369.48,5482.14,5149.53,5639.56,38161.44,50515.97,36699.47,29779.39,39502.76
200709,243.01,254.05,240.04,190.14,152.72,1109.85,1114.57,1142.36,1075.64,1086.57,2461.55,2428.01,2444.18,2434.99,2381.17,5996.42,5328.68,5421.54,5038.41,5600.43,38871.48,51711.65,37907.55,30080.49,39167.41
200710,249.55,256.25,241.65,189.99,150.73,1136.98,1129.5,1145.42,1074.51,1088.06,2555.86,2486.79,2504.29,2476.75,2380.54,6188.01,5379.49,5579.7,5100.9,5671.52,40818.66,54734.62,39091.86,30904.82,40819.91
200711,259.46,257.22,241.48,189.62,150.71,1176.69,1166.94,1147.53,1087.34,1103.67,2665.5,2527.97,2593.59,2537.65,2433.71,6364.82,5534.09,5642.52,5226.08,5618.71,42499.04,55887.3,38729.23,31757.04,40857.22
200712,235.65,234.62,220.62,172.79,136.84,1095.34,1080.26,1077.42,1008.48,1006.4,2489.32,2383.8,2396,2396.76,2265.71,6100.59,5308.81,5185.66,4844.9,5187.19,40944.05,54082.14,36183.93,30862.42,38440.98
200801,231.85,237.3,217.83,170.59,134.87,1098.81,1083.35,1076.3,1002.1,1001.88,2455.82,2316.24,2395.2,2368.01,2270.86,6036.3,5306.69,5029.51,4845.24,5019.44,40589.69,53748.11,36021.61,30649.49,38754.43
200802,204.56,217.12,202.63,161.74,129.03,995.64,998,997.79,966.5,958.9,2286.16,2187.03,2209.2,2255.85,2154.86,5617.06,4951.56,4789.79,4727.38,4731.56,37292.14,50761.11,34590.91,29704.15,36251.62
200803,193.42,209.9,194.71,157.09,125.59,947.92,971.18,972.77,943.45,912.17,2176.74,2130.03,2199.37,2211.48,2104.22,5524.29,4891.82,4608.21,4581.87,4488.86,36376.84,48980.99,33144.97,28090.71,35308.36
200804,186.95,208.66,198.76,158.22,124.52,940.66,984.14,985.52,951.11,937.14,2110.1,2135.55,2172.95,2172.16,2093.32,5466.49,4763.45,4461.18,4449.36,4399.72,36593.72,49367.22,31666.85,26989.43,35514.3
200805,195.63,214.55,200.38,159.25,126.76,955.95,1016.69,1015.46,970.09,953.87,2260.74,2272.93,2369.96,2294.28,2263.21,5786.05,5103.93,4732.85,4689.47,4588.37,38212.3,50428.12,33506.64,28419.02,37651.73
200806,206.62,222.14,205.69,162.52,130.91,1024.72,1064.51,1087.86,1005.55,990.31,2339.35,2349.91,2555.79,2414.79,2382.14,6025.68,5375.52,4835.38,4910.99,4777.08,39578.79,50126.25,32680.95,29242.68,38986.53
200807,175.43,166.95,157.04,144.21,109.28,792.33,821.43,802.55,823.36,781.39,2025.74,1984.44,1931.09,1984.05,1998.87,5129.21,4751.42,4788.49,4498.56,4557.8,34224.23,39462.49,33475.27,34969.3,20747.38
200808,185.76,174.96,164.57,155.23,111.5,806.47,855.62,825.93,860.54,847.84,2020.23,1993.39,1967.58,1963.14,2093.82,5125.79,4630.32,4416.59,4344.11,4434.28,34272.43,38815.35,32425.91,35463.77,21490
200809,190.39,179.48,170.69,162.33,119.02,840.87,894.75,861.23,905.05,949.63,2079.63,2061.76,2043.71,2004.41,2200.11,5186.48,4715.76,4519.5,4479.07,4515.4,34717.2,39207.7,33096.41,35350.2,22052.2
200810,166.42,164.92,157.51,154.07,112.81,767.24,816.74,809.79,848.39,884.58,1780.03,1837.33,1890.69,1830.2,2050.98,4497.81,4065.6,3856.02,3990.86,4070.96,31201.65,36306.78,30938.34,32841.97,18934.1
200811,127.83,132.31,128.1,130.88,86.65,593.18,645.72,658.41,657.11,696.04,1372.84,1490.91,1558.49,1479.11,1618.63,3544,3176.63,2836.99,3027.37,3257.12,26048.24,31243.98,26220.04,26336.39,15298.37
200812,111.55,116.06,111.5,115.49,72.61,529.51,576.28,586.29,585.55,576.41,1211.82,1306.06,1374.43,1347.36,1528.87,3249.5,2861.29,2600.51,2676.77,2767.58,23791.86,30422.53,24212.27,23486.34,14167.88
200901,116.42,121.41,117.68,119.59,75.81,555.87,592.78,626.77,618.68,620.98,1298.3,1355.13,1414.72,1325.85,1658.95,3377.42,3039.46,2718.77,2692.49,2919.4,24267.28,30593.34,24219.36,23373.33,14717.25
200902,110.3,111.63,105.39,100.96,65.28,516.85,548.32,547.75,542.9,501.52,1213.82,1243.56,1275.74,1243.44,1390.34,3249.52,2837.41,2492.53,2455.72,2415.56,23366.87,27831.79,21765.35,19801.72,13221.34
200903,98.36,100.89,93.19,87.65,56.3,470.58,495.25,486.7,463.82,386.54,1135.46,1116.71,1149.5,1068.79,1256.14,3044.11,2572.31,2182.86,2148.55,1984.46,21019.71,24900.79,18678.86,17090.01,11560.59
200904,108.24,115.93,102.33,95.52,62.47,508.33,550.36,536.58,496.55,440,1239.45,1211.45,1277.6,1166.51,1387.6,3297.62,2814.51,2362.83,2321.27,2173.26,23069.48,26408.69,20822.73,18618.21,11668.94
200905,130.35,134.82,119.52,110.57,74.8,588.56,640.22,623.8,571.58,523.7,1409.73,1433.61,1454.15,1340.75,1598.18,3655.02,3201.19,2818.82,2612.96,2620.83,24879,28050.22,23067.68,20588.38,13703.55
200906,137.02,142.94,125.03,114.39,79.33,610.62,663.73,637.16,582.55,544.98,1469.55,1439.15,1514.71,1349.91,1588.58,3778.65,3293.41,2961.01,2831.65,2744.53,26022.43,29510.32,24516.17,21890.51,13612.42
200907,135.76,139.79,127.88,103.86,63.52,556.72,571.52,564.83,566.61,569.63,1385.36,1350.09,1385.78,1370.54,1351.85,3372.81,3077.42,3001.82,3060.14,3137.74,32084.24,21517.74,22070.2,19439.44,17287.97
200908,146.74,149.97,141.12,114.22,73.01,594.02,614.97,630.99,632.57,645.8,1479.25,1470.62,1527.19,1552.42,1555.04,3634.17,3322.3,3239.05,3455.35,3445.92,34013.17,23465.02,23667.91,21218.37,18584.2
200909,150.73,152.82,147.74,118.8,82.15,594.56,618.44,649.89,655.23,711.32,1484.76,1486.25,1582.72,1634.17,1726.11,3718.25,3429.13,3364.31,3604.52,4002.63,34362.15,24438.64,24230.61,22396.16,21052.2
200910,158.31,162.63,155.72,125.16,90.59,643.38,655.85,698.37,687.53,772.35,1578.45,1540.65,1680.42,1760.07,1867.24,3960.68,3663.67,3508.06,3811.61,4372.12,35229.79,25144.86,25152.11,23326.49,21434.93
200911,141.86,151.03,144.71,115.73,83.11,596.08,621.65,645.96,628.32,695.95,1501.21,1467.96,1559.97,1670.1,1680.58,3801.98,3509.93,3357.09,3579.29,4058.51,35128.91,24879.26,24403.56,22485.68,19566.04
200912,142.19,151.55,148.06,118.22,84.52,611.61,626.84,660.76,646.21,735.36,1536.42,1526.87,1573.11,1780.06,1793.72,3977.62,3676.31,3477.93,3712.18,4251.75,37488.67,26223.87,25478.27,23587.95,20564.78
201001,149.68,165.12,158.34,128,94.01,671.06,682.64,716.42,694.31,802.9,1640.54,1643.02,1682.32,1902.7,1940.51,4203.22,3876.04,3715.28,3995.21,4463.28,37843.25,26737.04,26029.84,24204.45,21175.79
201002,144.1,156.53,153.47,123.92,93.36,652.65,665.06,704.37,680.83,768.87,1577.53,1586.14,1620.02,1817.76,1906.31,4027.22,3688.96,3542.61,3869.7,4390.46,36397.74,25619.64,25515.92,22975.6,20740.11
201003,150.55,163.02,161.48,130.08,101.79,663.94,682.94,728.6,721.79,809.2,1641.34,1626.48,1684.82,1932.86,2067.94,4237.09,3928.09,3717.45,4014.99,4623.92,37217.91,26693.73,25993.96,23918.96,21988.63
201004,161.16,172.7,172.75,140.02,112.23,712.96,737.85,787.8,773.7,901.69,1790.97,1740.81,1824.75,2089.24,2203.93,4580.86,4216.34,3975.79,4195.25,5137.4,39047.61,28190.14,27478.67,25630.35,23624.54
201005,171.6,185.19,185.34,153.05,127.55,739,773.72,824.66,827.56,973.96,1840.06,1831.98,1899.1,2190.96,2369.5,4789.19,4322.16,4121.88,4477.3,5406.52,39195.89,28733.26,27936.18,25593.62,23840.18
201006,157.76,176.2,171.5,138.79,115.17,695.97,725.73,760.84,755.63,871.67,1708.48,1717.18,1762.32,1991.81,2131.34,4494.79,4002.55,3789.98,4181.09,4870.61,36167.23,26303.5,25500.89,23507.61,21426.13
201007,155.01,163.41,164.02,153.62,87.37,709.59,708.38,732.73,726.26,696.59,1710.13,1695.71,1630.5,1694.7,1617.73,4188.18,3858.39,3689.96,3625.38,3908.23,30194.82,27270.18,30726.36,29821.77,20908.63
201008,164.31,171.88,175.96,161.17,93.51,756.08,763.8,773.33,779.33,745.2,1821.31,1811.18,1730.68,1824.79,1754.93,4478.62,4094.23,4002.69,3943.24,4155.4,32376.68,28693.46,33352.34,32282.2,22142.16
201009,150.21,157.66,160.1,145.55,85.03,706.19,693.46,715.53,725.88,674.56,1740.63,1700.34,1592.87,1698.69,1643.33,4276.05,3931.46,3700,3819.11,3925.86,31055.21,27231.73,31955.99,31116.85,20246.91
201010,166.01,176.02,182.13,160.29,93.65,805.18,798.82,808.04,803.33,748.45,1965.86,1922.67,1786.21,1888.38,1814.03,4800.05,4365.98,4126.8,4122.1,4281.77,34211.22,29454.37,34284.08,33568.41,21540.67
201011,177.53,185.36,191.26,167.49,97.15,831.28,830.58,833.41,830.84,774.93,2055.07,2006.23,1843.32,1950.87,1890.39,4936.78,4564.63,4300.71,4251,4285.79,35842.24,30761.07,35692.28,33950.45,21782.44
201012,179.35,191.24,201.22,173.59,101.06,850.25,867.46,850.89,854.81,811.47,2142.55,2119.85,1893.36,1995.27,1930.95,5147.54,4687,4430.8,4328.37,4248.49,35535.95,31262.2,35183.64,33813.29,21179.5
201101,198.54,205.54,219.16,187.46,111.18,909.31,932.83,915.71,925.98,894.19,2269.43,2286.06,2018.83,2127.9,2075.07,5402.17,4998.45,4833.81,4646.34,4616.4,37112.52,33071.75,37730.2,36589.1,23827.31
201102,190.14,202.09,216.4,184.53,110.02,914.12,930.07,929.26,936.24,906.32,2312.02,2291.87,2065.96,2180.68,2074.55,5501.79,5145.42,4948.93,4742.8,4667.63,37515.28,34299.5,38734.52,37450.9,24514.52
201103,192.75,213.98,225.16,195.42,116.86,964.72,981.21,993.28,982.98,954.63,2439.74,2425.75,2176.15,2283.23,2145.6,5723.33,5353.01,5143.04,4971.79,4775.73,38202.49,35367.32,40272.94,39063.05,25371.39
201104,197.89,223.32,230.92,198.54,120.07,985.84,1013.08,1021.66,990.59,989.1,2561.46,2482.51,2253.96,2317.81,2207.12,5833.68,5501.38,5241.43,5091.03,4764.99,38365.18,35071.95,41315.18,39089.39,24646.12
201105,202.9,228.4,228.06,201.73,119.94,1030.46,1038.88,1035,1009.98,988.41,2670.18,2577.89,2319.55,2397.95,2251.61,6018.15,5617.31,5352.27,5239.67,4872.11,39761.77,36461.69,42142.28,39663.73,25001.22
201106,201.06,223.83,223.43,192.51,117.48,1012.29,1028.5,1030.46,975.38,917.65,2645.63,2544.43,2255.37,2330.67,2216.98,6041.14,5608.81,5211.32,5120.12,4872.58,39620.11,35441.38,41356.54,38909.06,24277.66
201107,206.03,199.58,210.16,215.45,110.56,985.13,995.14,1016.03,953.39,952.31,2292.32,2330.63,2269.41,2294.53,2211.27,5358.35,5387.53,4943.14,5547.27,5533.95,33462.11,34606.95,43841.69,34215.1,38863.45
201108,195.62,195.23,203.07,212.28,108.84,952.87,945.09,960.69,923.32,906.49,2183.89,2234.06,2188.94,2158.17,2144.05,5121.11,5181.47,4739.83,5309.23,5338.72,33423.29,34001.39,42824.93,33009.22,36887.81
201109,171.57,173.24,182.14,189.51,97.62,866.64,853.87,866.91,840.74,808.82,2011.62,2051.73,2003.25,1925.93,1983.88,4702.84,4746.48,4313.49,4787.97,4965.31,32084.39,32682.66,39091.43,31555.25,33615.23
201110,151.83,148.78,163.93,169.76,86.94,771.41,755.9,754.41,753.73,726.29,1806.87,1780.3,1739.38,1724.88,1768.72,4287.86,4204.44,3766.09,4272.77,4483.12,30090.72,31042.83,36007.14,29608.89,30002.44
201111,171.78,171.93,190.43,192.61,96.07,905.42,868.11,887.24,865.36,815.98,2068.37,2082.99,2018.93,2002.4,1986.11,4922.95,4865.88,4351.39,4807.81,5011.15,32786.58,34363.67,40547.5,32224.77,33768.09
201112,168.72,170.05,183.71,191.7,95.36,902.95,854.6,886.28,873.04,823.09,2040.53,2082.65,2026.71,1997.67,1978.71,4900.39,4834.22,4401.58,4790.98,4998.81,32527.66,34540.52,40800.11,32338.95,32129.11
201201,168.64,173.13,186.48,195,97.55,899.61,861.49,894.34,874.37,831.65,2000.85,2086.44,2016.32,1982.94,2007.83,4711.43,4839.94,4418.8,4897.63,4973.83,32335.22,34726.03,41815.08,33331.57,32302.46
201202,183.8,188.18,199.04,208.52,105.04,971.53,917.6,956.26,933.84,860.61,2133.49,2206.83,2164.14,2059.61,2070.19,5160.85,5140.36,4671.41,5074.41,5142.01,34511.54,35670.36,43042.14,33688.33,34665.51
201203,184.23,188.64,200.87,212.05,107.95,1012.46,941.87,974.95,961.27,895.39,2230.89,2288.29,2252.72,2115.24,2119.04,5403.59,5417.86,4825.7,5270.57,5397.25,36225.71,36666.6,44488.91,35145.21,36518.61
201204,190.3,195.03,208.82,219.97,112.91,1030.96,947.07,997.76,988.06,912.46,2256.82,2329.68,2284.01,2145.69,2107.05,5639.65,5438.61,4848.97,5312.1,5471.58,37766.45,37633.55,44818.75,36114.91,38783.24
201205,183.6,190.49,204.51,217.65,112.47,1023.05,924.76,972.77,950.18,884.78,2200.28,2320.93,2217.31,2159.11,2095.19,5618.62,5427.81,4844.11,5289.46,5340.61,37679.38,37371.47,44392.17,36141.9,37466.85
201206,168.08,177.26,188.66,202.59,106.4,964.68,871.83,898.77,893.01,821.65,2030.28,2167.1,2034.72,2020.08,1975.79,5197.2,4951.78,4415.98,4906.96,5032.74,35258.83,35541.95,41586.75,34692.36,33794.81
201207,191.47,169.61,201.1,190.31,108.37,908.29,901.96,846.67,831.5,831.44,2022.47,2030.63,1968.77,2001.2,1993.37,4766.03,4595.86,4564.68,4863.89,5024.24,41620.46,31575.1,36103.91,35639.96,30229.55
201208,188.03,168.93,198.18,186.98,105.87,866.71,897.7,836.7,821.56,829.15,1993.52,2014.15,1939.6,1995.54,1945.58,4673.94,4572.1,4594.87,4785.91,4982.18,42230.56,31895.44,36802.02,36043.05,30108.18
201209,192.98,174.47,204.81,192.4,109.56,884.8,917.38,856.79,848.65,858.9,2087.4,2087.28,2029.51,2055.47,2019.79,4892.11,4697.2,4769.61,4942.99,5206.57,43178.73,32732.45,37048.27,35936.55,31712.56
201210,201.42,184.05,213.27,201.53,115.24,924.61,948.82,885.73,871.01,884.83,2128.64,2123.27,2075.87,2092.19,2099.24,4962.2,4774.69,4920.27,5064.4,5362.93,43850.63,33541.27,38309.86,36988.04,33288.73
201211,190.17,176.12,207.14,193.67,114.47,864.88,928.27,885.15,850.78,880.07,2067.03,2097.31,2086,2102.04,2104.79,4898.28,4737.49,4939.75,5089.48,5406.23,42279.18,33242.01,37454.94,36212.68,34696.05
201212,188.66,175,206.45,193.35,115.54,852.3,923.94,884.39,853.81,884.64,2124.82,2154.24,2120.56,2141.59,2123.12,5038.39,4850.32,4967.21,5093.72,5404.37,42745.81,33174.56,37479.97,35764.57,33891.93
201301,187.59,179.16,213.62,200.27,120.93,875.96,952.58,916.22,879.97,920.26,2170.09,2235.04,2133,2211.11,2183.82,5137.17,4934.88,5107.98,5263.45,5603.81,42266.93,33148.6,37852.59,36398.77,35996.71
201302,199.25,187.63,224.75,211.69,126.93,933.22,1010.11,982.92,939.89,969.62,2285.3,2359.17,2261.4,2382.2,2349.65,5507.51,5291.81,5495.71,5649.36,6157.01,43848.56,34818.74,40263.38,38197.88,38559.02
201303,195.84,185.55,225.97,215.27,129.1,947.4,1018.99,985.27,956.3,982.55,2292.95,2383.39,2292.18,2426.8,2333.01,5525.11,5379.81,5549.76,5693.66,6311.99,44318.31,34944.89,40949.2,39117.18,38681.99
201304,210.31,198.74,237.79,223.88,135.89,988.8,1071.69,1022.18,1001.08,1029.14,2375.45,2495.52,2415.98,2517.22,2469.06,5752.04,5583.92,5826.81,6007.97,6666.27,45917.63,36024.53,42412.16,40940.99,39927.2
201305,212.12,201.05,235.58,224.55,136.62,978.42,1053.75,1003.69,987.11,1048.97,2341.58,2491.15,2389.89,2488.45,2446.98,5803.99,5633.07,5830.22,6061.19,6742.62,46871.14,36316.38,43306.45,41662.32,40986.81
201306,230.59,207.05,245.06,238.29,142.14,1031,1103.1,1068.64,1022.21,1133.09,2417.69,2633.9,2508.47,2535.59,2532.21,5949.17,5809.83,6003.99,6192.5,7023.05,47789.77,37358.71,43629.17,42369.36,43679.23
201307,230.81,233.13,242.32,216.94,136.21,1093.43,1066.74,1104.24,1025.13,1017.75,2487.89,2467.84,2452.46,2378.32,2356.97,6118.67,5607.57,5515.96,5885.06,5709.03,41455.65,40442.8,45299.3,47549.15,33204.8
201308,249.28,255.2,261.16,233.21,147.64,1164.57,1136.01,1185.05,1091.03,1102.08,2690.65,2645.11,2595.91,2549.96,2585.03,6550.18,5931.02,5820.21,6373.71,6001.53,43526.8,42607.41,47268.34,49758.14,35332.23
201309,240.7,247.9,251.77,223.82,144.33,1165.03,1107.59,1147.15,1044.75,1059.32,2628.48,2590.61,2505.42,2423.15,2485.75,6459,5782.84,5613.34,6206.28,5777.95,43013.28,41120.88,45602.28,47686.62,33636.3
201310,257.5,266.31,268.61,235.96,153.7,1247.79,1180.48,1230.45,1105.77,1106.42,2797.19,2739.53,2644.55,2549.25,2572.76,6805.49,6051.96,5937.37,6493.61,6055.36,44798.67,42281.79,46988.68,48717.09,34242.84
201311,256.43,267.68,277.72,243.64,158.43,1249.93,1197.9,1259.15,1145.43,1166.4,2878.93,2845.98,2714.27,2668.7,2729.95,6909.32,6272.23,6126.18,6859.26,6341.85,46871.59,43972.76,49504.92,51689.62,35355.75
201312,271.67,283.32,293.39,258.87,165.92,1326.54,1237.55,1298.46,1188.05,1217.95,2967.68,2894.9,2837.12,2744.72,2817.72,7034.23,6409.7,6139.21,6837.57,6484.72,48378.64,45136.14,50922.43,52528.32,37149.02
201401,279.6,291.4,301.06,260.33,168.95,1357.22,1250.91,1340.64,1201.98,1238.85,3019.71,2995.19,2925.12,2835.97,2872.68,7264.72,6608.1,6380.76,7029.69,6658.15,49456.87,46272.73,52744.68,53652.86,37719.24
201402,285.49,285.64,292.04,247.78,164.89,1363.69,1210.5,1271.55,1146.05,1156.46,2997.83,2873.75,2809.09,2790.08,2794.03,7070.94,6432.63,6224.7,6657.79,6533.81,47576.8,45085.25,51051.12,51405.11,36451.57
201403,294.72,298.14,301.84,262.34,171.56,1425.32,1257.55,1339.69,1198.32,1209.59,3189.47,2986.6,2932.47,2947.54,2961.59,7497.9,6760.06,6522.9,6989.74,6866.64,49838.64,47326.34,53341.04,52610.51,37279.58
201404,284.52,294.16,304.01,265.59,174.84,1367,1262.29,1352.48,1214.03,1237.17,3047.75,2984.8,2936.57,2996.05,3005.12,7294.7,6823.04,6488.56,7124,7130.87,49294.56,47330.46,53914.31,54665.98,38539.47
201405,260.47,274.82,289.57,255.78,168.15,1268.47,1227.85,1320.62,1182.85,1213.26,2889.71,2915.18,2908.22,2939.92,2922.29,7066.34,6747.82,6468.83,7180.8,7135.49,49743.38,47434.37,55099.84,55844.48,37943.21
201406,251.8,278.16,285.44,255.81,167.59,1256.09,1234.09,1333.37,1185.11,1192.45,2920.05,2911.11,2989.78,2987.84,2939.53,7280.47,6857.66,6626.78,7274.63,7226.39,51089.39,48410.94,55897.04,56481.52,38261.69
201407,262.63,257.43,268.16,234.64,156.74,1248.39,1260.39,1271.96,1226.93,1155.66,3069.8,3124.37,3016.77,2983.69,2889.16,7054.96,6956.83,6890.23,7338.36,6510.73,40751.45,61793.88,53453.6,53150.31,42338.88
201408,239.01,238.89,253.12,222.61,149.97,1180.73,1179.94,1206.15,1149.09,1080.99,2896.74,2917.55,2845.81,2816.59,2768.87,6907.84,6638.74,6704.04,7075.37,6233.79,40119.41,61006.99,53186.88,52303.5,41488.32
201409,246.56,251.94,261.58,231.3,154.98,1247.75,1233.99,1253.22,1204.93,1141.15,3062.34,3045.98,2997.01,2931.31,2899.94,7316.38,6986.07,7047.16,7316.66,6504.99,41991.29,63594.36,54616,53240.94,43428.66
201410,227.87,240.3,243.27,219.21,147.14,1189.4,1172.26,1193.43,1135.38,1031.62,2965.5,2910.48,2811.22,2758.18,2650.17,7094.76,6727.85,6735.11,6979.79,6176.11,41745.69,63025.56,53402.03,51664.14,43166.05
201411,238.15,256.88,256.33,236.86,153.18,1286.56,1251.22,1255.19,1217.41,1060.47,3141.51,3084.15,2914.76,2864.22,2763.77,7388.34,6765.43,6840.55,7187.92,6202.25,42744.45,64590.52,54392.04,51550.78,43977.29
201412,239.37,256.17,251.58,232.22,148.97,1301.62,1238.93,1251.46,1205.73,1043.29,3228.42,3151.27,2901.54,2872.41,2737.02,7651.88,6967.32,7049.78,7177.19,6094.75,44300.99,66839.48,56054.51,51592.11,44249.36
201501,254.46,272.99,268,241.83,153.3,1306.09,1278.37,1285.43,1226.32,1068.15,3275.29,3186.57,2906.62,2898.45,2724.76,7658.51,7026.59,7039.91,7172.67,6169.15,43583.12,65933.05,56050.81,51340.84,45170.48
201502,246.58,253.29,255.24,228.83,146.38,1275.05,1226.44,1220.62,1156.17,1007.57,3234.5,3111.72,2824.99,2732.66,2648.44,7558.09,6894.55,6870.07,7035.11,6031.66,43173.45,64072.16,53848,48571.41,42250.36
201503,261.21,266.78,270.5,241.18,153.72,1375.13,1302.42,1310.07,1217.25,1037.89,3499.78,3337.9,3072.88,2903.36,2748.69,8121.4,7373.98,7480.87,7393.08,6220.89,45462.65,67832.06,56830.65,51351.54,44163.95
201504,260.38,273.49,272.82,244.84,154.54,1410.1,1337.19,1324.07,1241.51,1047.1,3532.23,3365.96,3144.08,2919.14,2742.93,8207.43,7408.52,7536.47,7273.3,6165.12,44551.48,66680.2,55510.58,50273.55,43341.84
201505,250.85,262.23,266.61,240.83,153.17,1352.31,1301.22,1289.24,1230.88,1048.46,3429.22,3299.41,3072.37,2897.66,2731.77,7973.86,7404,7366.62,7266.66,6184.71,44629.65,67123.69,56196.33,51871.12,44033.73
201506,258.85,276.54,267.5,240.79,154.14,1393.14,1364.75,1321.67,1228,1040.25,3527.35,3391.37,3135.98,2947.29,2741.49,8125.29,7589.7,7503.36,7290.56,6146.21,45216.53,67637.54,56789.88,51566.77,44602.82
201507,249.15,233.74,241,240.65,149.24,1225.5,1201.56,1205.18,1135.26,1083.65,2832.79,2948.61,2722.96,2739.79,2819.21,6865.52,6864.02,6896.07,6758.03,6760.02,48726.93,56074.75,56502.5,44858.02,40062.82
201508,239.04,228.65,226.85,231.04,138.05,1223.81,1183.63,1189.6,1104.65,1020.65,2892,2947.82,2626.02,2661.08,2638.21,7024.36,6880.7,6844.66,6881.55,6621.61,50627.14,57860.38,56669.64,44436.36,40500.42
