Date,MMM_PX_LAST,MMM_PX_VOL,AAPL_PX_LAST,AAPL_PX_VOL,AXP_PX_LAST,AXP_PX_VOL,T_PX_LAST,T_PX_VOL,BA_PX_LAST,BA_PX_VOL,CAT_PX_LAST,CAT_PX_VOL,CVX_PX_LAST,CVX_PX_VOL,CSCO_PX_LAST,CSCO_PX_VOL,KO_PX_LAST,KO_PX_VOL,DD_PX_LAST,DD_PX_VOL,XOM_PX_LAST,XOM_PX_VOL,GE_PX_LAST,GE_PX_VOL,GOOG_PX_LAST,GOOG_PX_VOL,GS_PX_LAST,GS_PX_VOL,HD_PX_LAST,HD_PX_VOL,INTC_PX_LAST,INTC_PX_VOL,JNJ_PX_LAST,JNJ_PX_VOL,JPM_PX_LAST,JPM_PX_VOL,MCD_PX_LAST,MCD_PX_VOL,MRK_PX_LAST,MRK_PX_VOL,MSFT_PX_LAST,MSFT_PX_VOL,NKE_PX_LAST,NKE_PX_VOL,PFE_PX_LAST,PFE_PX_VOL,PG_PX_LAST,PG_PX_VOL,TRV_PX_LAST,TRV_PX_VOL,UNH_PX_LAST,UNH_PX_VOL,UTX_PX_LAST,UTX_PX_VOL,VZ_PX_LAST,VZ_PX_VOL,V_PX_LAST,V_PX_VOL,WMT_PX_LAST,WMT_PX_VOL,DIS_PX_LAST,DIS_PX_VOL
11/11/2013,127.95,494399,74.1497,56863303,81.4,2224187,35.03,12369602,132.53,2962158,84.15,2522627,121.08,3427927,23.445,22696520,39.87,9568206,58.9831,2867890,92.96,7927463,27.01,23888329,505.785,1112778,163.84,2288968,75.37,5774105,24.169,19236745,94.29,4723327,54.1,12066340,97.09,2573993,47,7533393,37.59,26872537,38.58,3523196,31.24,16907652,82.26,6173611,87.97,1367319,70.5,3082593,108.08,2409730,49.96,5166944,49.818,8387620,79.01,7450486,68.34,4954559
11/8/2013,127.99,764539,74.3657,69829543,81.78,4369510,35.17,29787272,133.49,4790874,84.24,4557401,121.19,11332421,23.51,30893268,40.05,11903577,58.8976,5001918,92.73,12331256,27.05,37714071,508.507,1294508,163.17,3856050,75.48,9229736,24.09,31502897,94.05,7230331,53.96,31186943,97.01,5052404,46.8,17423779,37.78,36743157,38.56,5821628,31.32,25020359,82.51,9768464,87.8,1758508,70.5,3741901,108.55,2950893,50.2,16393147,49.573,11462368,77.96,5793894,68.58,16183573
11/7/2013,126.41,941596,73.2131,65655100,80.92,3485963,35.11,29290328,131.51,3827360,83.65,5431738,119.91,10137342,23.11,35504442,39.83,16233163,57.8051,5453537,91.96,16578928,26.6,59541615,504.463,1680071,159.64,3490920,75.69,5424573,24.059,25631064,92.69,6123007,51.65,17348895,97.2,4922582,45.82,11676094,37.5,60445258,37.85,6250786,30.91,25150712,82.32,10088088,87.22,2139393,69.76,4498324,107.27,2536017,50.17,10811256,49.025,10834384,77.51,8347756,67.15,10496293
11/6/2013,127.13,508170,74.4171,55844152,82.12,2636880,35.82,20856342,133.09,3752871,84.22,3669299,121.14,8373190,23.28,48257796,40.05,17197998,57.7291,3420258,93.22,13464561,26.9,58658826,511.871,914624,163.52,3593728,76.42,5065727,24.245,25525728,93.04,5301288,52.1,14013047,97.9,4365896,45.96,12361289,38.18,88948830,38.38,3945342,30.97,25019409,82.81,9526386,87.49,1940610,70.29,5486273,108.67,3160107,50.61,9305591,49.755,8878816,78.16,4829209,69,6509970
11/5/2013,126.12,551572,75.0641,66368071,81.9,2598070,35.53,33648524,133.57,4077522,84.05,4018604,118.45,6631560,23.065,46343551,39.5,10582003,57.2826,5306167,91.99,21122485,26.42,24897459,511.255,1181488,161.95,2535830,76.65,6041745,24.03,22849924,92.81,5357054,51.95,14532200,97.41,4344574,45.36,10426961,36.64,51681868,38.6,6333190,31.24,18928440,81.43,4955703,86.46,1451728,68.72,3335122,107.68,2295980,50.1,11832377,49.343,11084068,77.42,5092603,68.85,5149348
11/4/2013,126.32,439481,75.25,61157033,81.93,2651283,36.45,20024665,132.79,3916422,83.89,3893605,118.1,6670253,22.58,28616959,39.51,10253227,57.2921,12716580,92.1,20601160,26.43,28170471,513.55,1139185,163.16,1711448,77,3906518,24.255,26639821,93.03,6862730,52.04,18895794,97.31,5024673,45.72,16177687,35.94,28061873,38.185,3609460,31.26,18808182,81.33,5460057,86.6,1095575,68.95,3698929,107.98,2293696,51.08,8296520,49.105,11093332,77.33,4704244,68.81,4790193
11/1/2013,125.9,580141,74.29,68722304,82.16,3358873,36.24,41490103,133.03,4582823,83.59,5880268,118.01,9344455,22.565,33332149,39.61,12430394,58.0331,4118651,89.82,19024810,26.54,55644125,514.018,1283938,162.05,2738576,76.99,7178344,24.325,28305937,93.37,6840971,52.51,25796825,97.24,5127389,45.23,20893721,35.525,40271887,38.03,4221690,31.17,28012235,81.15,6802298,86.4,1431959,68.63,4459213,107.51,2511016,50.49,11450089,49.79,13248728,77.07,5116130,69.01,5009002
10/31/2013,125.85,1253841,74.6717,68923785,81.8,5638802,36.2,28791725,130.5,4932332,83.36,4651299,119.96,7754754,22.56,34498901,39.57,14853535,58.1376,4354619,89.62,19185158,26.14,42852523,515.789,1640035,160.86,2786563,77.89,7577569,24.47,30902030,92.61,7774133,51.54,23737966,96.52,4271333,45.09,14994879,35.405,41689563,37.88,8184376,30.685,30359251,80.75,7787020,86.3,1821176,68.26,4216661,106.25,2963762,50.51,10923494,49.168,24035368,76.75,4612369,68.59,5706091
10/30/2013,124.79,797812,74.9851,88540697,83.1,3747903,36.26,21848257,129.68,4122685,83.49,4665560,120.3,4999699,22.705,30467844,39.62,12359952,57.9666,3724487,88.81,14307370,26.37,39840406,515.709,1327100,162.05,2344161,77.88,7259931,24.495,24096164,92.79,6298491,52.6,16157237,96.03,3406606,45.24,9966918,35.54,37002061,38.065,6314856,30.93,22448412,81.52,6490020,86.9,1282244,68.01,4360521,105.95,2034743,50.53,12593949,50.955,11946580,76.91,4645994,68.47,5825296
10/29/2013,125.28,731942,73.8111,158952115,83.66,3485304,36.27,45250290,129.66,3608650,84.07,5324600,121.5,4241738,22.825,30080623,39.8,14199602,58.4036,3298294,88.93,10339953,26.21,38436022,518.622,1608296,162.11,3702067,77.5,7248175,24.523,29961745,93.14,6097163,52.73,23363056,96.05,3980651,45.58,15890054,35.52,31702613,37.955,4201014,31.25,34481966,82.46,9486314,87.28,1562860,68.08,5860047,106.42,2246485,51.09,14668347,51.06,8603096,77.06,7437557,68.92,4450203
10/28/2013,124.92,878875,75.6966,137610123,82.76,4566061,35.57,23855604,129.88,4660646,84.28,3983208,120.91,5497678,22.55,24072140,39.61,16552094,58.4796,3717800,88.23,9921855,26.09,31952016,507.992,1166400,161.45,3347372,76.06,7728082,24.36,65581627,92.39,6550970,52.68,14836830,95.37,3841887,45.35,27297645,35.57,38383594,37.755,6147700,30.74,25687357,81.3,9820850,87.11,1625891,66.94,6989268,105.99,3284196,50.57,12444566,50.77,6878116,77.14,7032415,69,4469216
10/25/2013,124.42,589189,75.1369,84448133,82.61,6291115,35.19,21286502,131.19,5470358,84.77,4891429,120.59,4274068,22.455,34253447,39.03,14391341,58.8026,8823834,87.97,11381994,25.88,27373363,508.092,2030838,162.09,3721977,76.25,5944179,24.235,59634667,92.09,6080485,52.77,20889569,94.78,3056638,46.54,17894044,35.73,113493954,37.85,6896116,30.61,24438120,80,9609227,86.63,1764052,67.62,6894021,107.52,2732506,50.71,9185821,50.765,11019040,76.08,6461888,69.26,6615366
10/24/2013,123.49,1010741,75.9871,96191095,80.9,3181810,34.63,33911184,128.98,4976759,84.53,8368710,120.56,4189834,22.3745,50130329,38.8,17143771,58.3086,6697349,88.42,12298088,25.94,34623986,513.272,2093154,159.96,2595960,76.78,7935166,23.78,47590182,92.35,5254262,52.48,17759031,94.68,3644643,46.22,11201798,33.72,53209728,37.755,5627336,30.61,25601255,80.61,7521080,87.03,1991552,67.61,6352512,107.06,2654748,50.42,10363702,50.728,8895348,76.42,5864265,69.05,6045412
10/23/2013,123.2,528230,74.9943,78431122,80.63,2895056,35.279,27266389,129.02,10768024,83.76,20968846,120.13,4963627,22.255,49021438,39.09,12601279,57.2066,3994183,87.61,11455553,25.7,39545793,516.203,2667586,157.74,2735807,75.08,5526180,23.735,31651063,92.1,6452085,52.75,21034427,94.21,4588807,46.56,9654329,33.76,58600499,37.78,4762336,30.6,24932500,80.91,8960893,86.28,1945407,68.01,8227678,106.39,3399020,50.82,11368049,49.723,7480304,75.9,5870080,68.12,5872647
10/22/2013,123.8,496495,74.2668,133515753,80.87,3300010,35.23,23986437,122.48,4439091,89.17,9160257,120.64,6446466,22.65,64559921,39.09,17110211,57.1591,5717478,87.98,12714825,26.02,43352899,503.988,2211479,159.25,3240100,74.86,6866992,24.071,29010789,92.36,9645197,53.62,24820908,95.12,5143987,46.47,15848650,34.58,40438546,37.98,6818922,30.68,32173928,80.38,9572290,86.71,3823623,68.86,7648559,106.13,5832203,51.14,15220140,49.995,12203564,76.32,6953746,69,7860745
10/21/2013,123.25,532035,74.4803,99526945,80.4,3691526,35.22,29449358,121.47,3207874,87.7,3885613,119.82,4360694,22.93,34594575,38.82,12977494,56.4847,3021579,87.23,10730911,26.14,60862864,502.136,3633166,159.77,2697725,74.62,7578677,24.135,35297562,91.2,6940710,54.27,19471674,94.59,9137786,46.51,16678399,34.99,27436505,38.045,9992572,30.4,24066301,78.97,6478713,86.76,1768058,68.2,11496942,107.62,2957952,50.58,14398499,50.01,11528652,75.15,5364144,67.61,4846265
10/18/2013,122.84,1092381,72.6986,72635570,80.52,7598375,34.61,30470677,122.52,3926045,87.34,6752729,119.65,6231468,22.961,44486609,38.78,18897288,56.6367,3694241,87.55,12425312,25.55,98619113,506.194,11584258,158.69,4982966,74.69,14334799,23.875,29579081,91.63,9082602,54.3,24805953,95.2,7287683,46.61,20633092,34.96,41811699,37.965,9831138,30.51,43556207,79.41,7958537,86.58,2027670,68.76,21081409,107.74,2708397,50.01,22190722,50.113,14388264,75.71,6788695,67.15,7587147
10/17/2013,122.62,862060,72.0714,63398335,80.23,10372383,34.44,22254518,122.29,4114422,85.85,3852788,119.521,5256381,22.781,69374311,38.55,15900176,56.6557,2581478,87.48,10438237,24.68,45442418,444.828,4256622,158.32,7522055,75.74,7183406,23.92,28694879,91.97,8575026,54.21,17790971,95.47,3869592,47.11,13879245,34.92,31359198,37.27,9384556,30.26,29725080,79.42,8680030,86.02,1997963,71.37,21810501,108.02,2069450,48.9,29363581,49.57,12616212,75.78,6395186,66.42,6952307
10/16/2013,120.94,736484,71.5877,62775013,76.32,6468191,34.2,18704618,120.34,4036883,86.27,3557864,119.16,5622581,22.995,40483038,38,17996947,56.1047,3132218,87.31,11668116,24.36,30230559,449.45,2011786,162.25,3655153,74.94,12877873,23.695,47723436,91.11,8116016,54,24864021,95.22,4709003,47.17,11102704,34.64,35111593,37.26,8755686,29.8,31498575,78.34,6562630,86.08,2065945,75.19,4368632,106.43,3249292,47.25,18900328,48.908,10414396,75.6,5914521,66.35,7730854
10/15/2013,119.82,779197,71.24,80018603,75.25,4114310,33.71,16352935,118.18,2750359,85.75,4899788,118.15,6418776,23.18,26205212,37.66,21676647,55.2307,3175083,86.79,12023047,24.19,28367187,441.432,1594777,157.63,3042164,75.18,6651689,23.39,42957663,89.93,11032666,52.31,17566460,93.8,5883517,46.57,14161185,34.49,47107657,36.855,7956798,29.16,31498792,77.6,11196410,84.48,1753388,73.87,2922868,105.8,2710229,46.32,12576068,47.843,10584416,74.37,8993268,66.44,5943656
10/14/2013,121.4,660868,70.8629,65474542,76.07,3017164,33.92,18569608,119.46,3617844,86.24,4689749,118.58,4789785,23.34,29103136,37.91,14202900,55.4397,3293185,87.6,9742067,24.38,22026947,438.479,1243673,159.46,2428079,76.35,4119042,23.45,27176739,89.8,9198573,52.71,18881586,94.72,3429694,46.75,20674523,34.45,27757870,37.03,6199812,29.35,28976757,78.74,6326438,85.2,1377921,74.72,2562379,106.9,2435380,46.81,10940408,48.36,8922368,74.68,5904038,66.83,6461548
10/11/2013,120.72,676832,70.4017,66934938,75.4,3913859,34.2,23647434,117.98,4505457,85.61,4110281,117.67,6535990,23.28,27773822,37.77,14266861,55.0312,4457751,86.95,12661803,24.4,34178444,436.417,1408912,160,3125057,76.32,6936735,23.255,24550617,89.45,8449844,52.51,32498774,94.74,4132942,47.29,10253569,34.13,30033336,36.73,10792602,28.72,24403759,78.48,6082205,84.66,1695662,74.27,2935812,107.01,3201639,47.09,11131240,48.05,11915252,74.82,6529172,66.21,6735009
10/10/2013,119.34,859227,69.9483,69650490,74.66,3769850,34.15,23822960,118.9,5636664,84.73,4317128,116.38,11137407,23.01,38826052,37.78,17177894,55.3732,3070927,86.04,17542441,24.25,38175465,434.541,2258931,158.01,3647949,75.51,6092849,23.1,39189449,87.78,8649144,52.52,24328712,94.44,4534902,47.49,17262729,33.76,42875141,36.72,11105626,28.77,24631469,77.89,10123760,84.17,2003295,73.98,4894764,105.92,3419646,46.86,11557905,47.258,10880432,74.79,7680163,65.58,7677013
10/9/2013,117.57,775989,69.5126,75431216,72.22,4701450,33.75,33431154,114.47,4723998,83.52,4582449,116.13,8863255,22.5,45438315,37.08,19001966,54.0908,4051992,85.16,13575125,23.57,35096812,428.345,2653118,154.44,3233100,74.14,6817619,22.59,40435399,85.96,8015121,50.75,24721193,93.27,5165531,47.27,15353449,33.07,35878559,35.445,9282728,28.29,31470493,76.95,8471029,82.35,1675827,71.38,4464275,102.84,3548706,46.2,13270818,45.963,13464524,73,6472436,63.59,8746913
10/8/2013,117.16,975039,68.7057,72729006,72.22,3951464,33.11,32798388,115.44,4575837,82.85,5678969,116.73,6746957,22.635,31865739,37.28,20471333,54.2143,3627753,85.51,15344082,23.67,42390754,427.249,1945418,153.05,2918860,74.27,8998124,22.48,36111185,85.61,8672305,50.87,19536035,93.94,3651978,47.75,14026898,33.01,41017586,35.14,7522488,28.24,24954037,76.33,9657117,82.99,1838868,71.48,6049817,102.76,2200502,46.05,15794530,45.633,16064948,72.9,9224177,64,8644727
10/7/2013,118.69,677474,69.6786,78073107,72.94,3320417,34,63369043,116.69,3822780,83.53,3369095,117.87,5677372,22.89,29577899,37.05,16708632,55.2022,2629554,85.9,10985769,23.94,28981574,433.289,1294017,154.25,2622570,75.13,5088216,22.83,21329903,86.59,5705238,51.83,16159259,94.36,3037268,47.89,9195874,33.3,35069279,35.67,5173806,28.62,19425735,75.65,6373266,84.09,1271915,72.17,4786970,104.03,2164098,47.29,45152555,46.583,11800892,71.87,6886395,64.59,5841227
10/4/2013,119.4,633770,69.0043,64717380,74.31,2883534,33.75,69721912,117.2,3998636,84.2,3215559,118.13,6538705,23.02,33609079,37.2,17219130,55.7152,2250444,86.32,11331483,24.05,33307335,436.598,1358454,156.55,2989925,75.78,4859597,22.81,22550850,87.31,6053847,52.67,17407162,94.7,3051114,48.23,11571340,33.88,33008107,36.07,7168108,29,19540977,76.02,4984717,84.68,1452188,72.99,4297567,104.27,2111454,47.1,47164033,47.62,9367604,72.8,5747662,65.3,6546149
10/3/2013,118.55,717612,69.0586,80688503,74.02,4364703,33.64,22437328,115.24,4456126,83.97,4223482,118.25,10206049,23.005,38161128,37.16,14437945,54.8697,4152013,85.5,13927518,24.1,37472161,438.469,2119212,156.85,2950787,75.88,6979925,22.6,34888536,86.58,7731645,51.94,18614460,94.67,4860086,48.36,17900526,33.86,38707452,35.82,7145118,28.77,22687910,75.84,9254910,84.06,1998326,72.52,5038426,103.69,4265426,47.01,14969951,47.163,19671908,73.16,7179614,64.02,7264104
10/2/2013,119.2,681342,69.9371,72295902,74.58,4363610,33.94,21519596,117.84,2873420,84.07,3324869,120.83,5901529,23.32,40084672,37.43,25670796,56.0382,3309779,86.08,11843173,24.33,34224600,444.425,1496334,158.67,2431499,76.32,5118372,22.885,23212646,87.29,6383573,52.09,23859229,95.28,7250305,48.37,13975814,33.92,46946813,35.945,8752256,29.01,22414989,75.93,8523395,84.48,2440978,72.57,2705731,104.98,5605942,46.79,11940461,47.955,8731764,73.72,7376363,64.88,7228755
10/1/2013,119.62,665976,69.7086,88470655,75.93,2970703,34.06,16759768,117.75,2884661,83.76,3867214,121.32,4703384,23.24,30137572,37.95,13195990,55.7532,2625081,86,11888460,24.17,28989664,443.932,1685208,159,2466710,76.26,4411722,22.83,25888784,87.47,6320028,51.96,19187967,96.13,3250483,48.74,27339153,33.58,36718733,36.21,10444442,28.89,23519660,76.16,8082469,84.66,1392516,72.58,4326154,107.38,4997652,46.99,10054921,48.305,9387816,73.59,5683089,64.83,4885105
9/30/2013,119.41,843874,68.1071,65039408,75.52,3330490,33.82,20823035,117.5,4034108,83.4,5405409,121.5,6421922,23.431,40335731,37.88,18104384,55.6297,3093942,86.04,17493686,23.89,35343619,438.379,1723763,158.21,2807451,75.85,6276193,22.921,32489648,86.69,7971541,51.69,21350631,96.21,4407331,47.609,16244075,33.28,39839541,36.32,14797768,28.725,26434672,75.59,15028471,84.77,1721357,71.61,4183642,107.82,3332964,46.675,12315647,47.775,9584792,73.96,6752482,64.49,7463488
9/27/2013,120.22,477184,68.9643,57009729,75.89,2522523,33.98,14009983,118.74,2848897,83.8,3025294,122.64,4520905,23.33,82455460,38.4,12610159,56.0572,2361037,86.9,10870712,24.05,25754286,438.62,1258822,159.85,3684437,75.96,4060994,22.98,28927780,86.73,5462520,52.24,23025958,97.12,3533956,47.79,10511321,33.27,55347903,36.82,31199962,28.88,28205305,77.21,6556805,85.41,1143920,71.99,3549209,109.36,1847521,47,10311949,48.263,7258448,74.36,4215371,65.19,5586222
9/26/2013,120.66,576151,69.46,59305183,76.32,2926950,34.23,16494197,119.38,2822340,84.2,3478341,123.49,5022701,23.77,54586540,38.74,10941177,56.5322,2671230,87.07,9787077,24.25,34259500,439.51,1260307,162.29,2714188,76.07,3804309,23.41,32003269,87.07,6400581,51.89,22307376,98.19,3604873,47.68,10264221,32.77,28503917,35.17,13765338,28.52,25489638,78.05,4633310,85.83,1049447,72.16,2413165,109.66,2577338,47.67,10238830,48.39,9333556,74.62,5078084,65.24,6971153
9/25/2013,120.2,617836,68.79,79239167,75.99,3090317,34.05,19115505,118.51,3567130,84.5,3828841,124.07,4498863,24.43,26563702,38.33,11446220,56.3517,2533339,87.14,13577377,24.23,29448183,439.04,1654113,162.31,3618574,75.52,6787628,23.7,19879861,87.08,7494052,51.7,39175565,97.62,4053225,47.67,11364219,32.505,28907426,34.46,7883446,28.49,26206656,77.72,7589283,85.98,1341051,71.98,4813944,109.26,2458029,46.945,13292377,47.89,10601924,74.65,14997895,64.45,7281578
9/24/2013,120.8,826728,69.8714,91085743,76.07,3020128,34.09,19236380,119,5019971,85.11,3720811,124.49,6099902,24.14,29762311,38.53,15083286,56.3517,2496977,87.36,12129285,24.32,33024247,443.85,1486783,162.97,3422510,76.04,5412659,23.705,24410084,88.22,7797489,50.32,34906865,97.78,4810232,47.53,13300583,32.455,40684948,34.715,7432624,28.71,19147863,78.62,7692080,85.87,2488995,72.32,4855111,110,2520001,47.27,16939052,48.335,15296164,75.75,6874782,64.32,8272772
9/23/2013,121.11,794648,70.0914,190526525,76.44,4079381,34.22,23222581,117.51,5450676,85.03,6048380,125.52,5450702,24.275,26912170,38.63,19017398,56.4372,2388237,87.75,12229747,24.28,41419740,443.68,1778378,165.25,4817807,75.91,6249335,23.62,22441558,89.09,7376743,51.46,28189452,97.28,3301697,47.68,12608759,32.74,39826261,34.49,11021970,28.8,24879516,79.28,6305070,86.38,2246126,71.82,4482611,109.42,3096169,47.981,9089231,49.06,19552104,76.42,5604943,64.75,8291571
9/20/2013,120.01,4185243,66.7729,174825322,77.32,10120123,34.315,36757257,116.63,8753867,84.75,13446484,124.92,10275346,24.51,37420375,39.4,30698540,56.4467,9008078,88.66,20659689,24.01,68061596,451.993,4348349,169.75,20415476,77,14161996,23.769,47068978,89.68,14724337,52.8,30795890,96.9,8086706,48.01,27971290,32.791,102904859,34.685,37172094,28.97,40579665,79.39,11169399,86.06,5260123,70.57,9094807,109.58,5769527,47.78,15192472,49.708,57727288,75.83,8855283,65.01,29099368
9/19/2013,121.57,760143,67.4714,101134712,77.57,3998910,34.81,15697438,119.04,5766757,87.75,4765532,125.44,4444884,24.615,40092098,39.31,14254642,57.3111,3292690,89.28,11766809,24.46,49722443,449.63,1598201,167.78,3535291,78.51,7694216,23.915,28261402,90.07,6721349,52.75,22452271,97.92,6431102,48.255,9328319,33.64,42026553,34.75,14628028,28.84,33652865,80.12,8161768,86.9,2876628,70.84,8323451,112,3094834,48.51,11499666,48.678,14977648,76.21,7109721,65.72,11864910
9/18/2013,121.29,826378,66.3829,114215304,77.64,4135979,34.95,22819621,118.4,6331906,87.84,5567446,125.82,6297297,24.795,29541235,39.59,18085571,57.4156,5408998,89.58,15139362,24.86,51242260,452.098,1937266,168.06,3423807,77.37,10594652,23.9,31984202,89.91,10116234,53.41,20876558,98.7,4281968,48.4,14008913,33.32,64103344,34.74,8548112,29.04,30336746,80.295,10372303,85.91,2155851,73.04,7727042,111.01,3718707,48.72,10958357,48.413,10477392,76.42,6919276,67.11,9866337
9/17/2013,119.93,547863,65.0457,99844773,76.92,4047119,34.75,17798812,117.11,5309565,87.07,3417755,124.34,5459088,24.37,19999495,38.79,12883282,56.6367,4329221,88.94,8944166,24.45,35810129,443.484,1260257,167.42,2653729,75.8,6833376,23.74,37540658,89.06,6292199,53.09,13207266,97.92,3257118,48.01,7705285,32.93,84716461,34.16,7752388,28.64,22014214,79.83,5458695,84.87,1714904,74.31,5138242,110.39,3361625,48.57,10267659,47.9,10434476,75.15,4293020,66.98,6454258
9/16/2013,119.23,808285,64.3029,137137665,75.6,4541649,34.57,15943845,115.67,7733172,87.18,4877644,124.08,4285618,24.38,32669920,38.86,13400179,56.7127,4335502,88.67,9438857,24.14,36903544,444.31,1341311,167.03,3671908,75.54,8065339,23.39,30256854,89.03,7581044,53.14,17125652,97.71,3509749,48.19,9438125,32.801,55017879,34.095,5346774,28.71,23113508,80.16,7557605,84.57,2034956,75.12,4228744,109.7,2835706,48.3,15385971,47.345,12593680,74.78,4212240,66.94,9734183
9/13/2013,118.6,635519,66.4143,74708438,75.3,2664414,34.32,14229668,111.33,3506330,87.01,3275980,124.14,3094049,24.32,18512274,38.69,11623631,55.9337,3302072,88.4,8254170,23.78,19073038,444.965,1326886,164,2231984,75.11,4888448,23.44,61134772,88.57,7738679,52.59,11945263,97.35,2668835,47.79,7681026,33.03,40905938,33.955,6584802,28.51,21959415,79.05,4894112,83.56,1199944,74.48,3420970,108.39,2219110,47.76,16631810,47.25,16406604,74.36,4020403,66.69,12720204
9/12/2013,118.2,619698,67.5271,101012471,75.29,2502216,34.375,24639234,109.8,4766993,86.84,3980970,123.89,4529701,24.29,22339950,38.44,12114310,55.1547,4502545,87.98,10918069,23.85,30683803,446.965,1095465,163.35,2689922,75.4,6881791,22.63,29519152,89.01,7939042,52.24,21981126,97.18,4277280,47.85,9502387,32.69,32867691,34.04,8249744,28.31,28440104,78.26,6944863,83.12,1988709,74.74,2823858,107.83,3514113,47.35,18127833,46.265,14211652,73.91,5261800,65.49,22429102
9/11/2013,118.71,608090,66.8157,224673456,75.18,3299329,33.97,21088495,109.23,3313771,87.13,4383242,123.92,4996947,24.375,25154459,38.78,11997644,55.8862,3123546,88.84,11203582,24.09,34607076,448.529,1610677,165.06,2234155,75.04,6445366,22.81,45818108,89.23,8098584,53.26,16034668,97.46,3928708,48.14,13379747,32.74,39087430,33.795,9114642,28.67,20081364,78.27,7049958,83.73,2431594,75.18,3819211,107.83,3121323,46.52,16049692,46.578,11016192,74.05,5335793,63.94,9447482
